octave,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,tap_types,tap_times,release_times,tone_times,subject,handedness,experiment,version
4,400,trial,0,9,9,9,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[962.2040833300007, 962.9166657523862, 963.3671988722851, 963.7480914247451, 964.1208170340717, 964.5344715004617, 964.9235706345378, 965.34537788746, 965.7058116740287, 966.0908096407869, 966.4962716821617, 966.8648936467652, 967.2293985178746, 967.6512666441813, 968.0403555147217, 968.4580722177767, 968.8758689056275, 969.2362835807849, 969.654043461473, 970.0308748390129, 970.3994433624475, 970.7844416831208, 971.1653229102999]","[962.3473619350941, 962.9781160183003, 963.3835787675051, 963.7603630743466, 964.1371710934948, 964.5753985879498, 964.9726774061002, 965.3822636192696, 965.7549895825113, 966.1399847179492, 966.5209200941273, 966.8895250708096, 967.2744338509813, 967.6758658619583, 968.077211871584, 968.4785897335621, 968.9004589216138, 969.2731151635954, 969.6786242756687, 970.0554107060003, 970.4240666464464, 970.809085140276, 971.2103635521319]","[962.2163337447006, 962.61360123757, 963.0149454776207, 963.4163293561543, 963.8136248083108, 964.215018596465, 964.6163607130255, 965.0136497947116, 965.3699799365572, 965.7303762081332, 966.1153745288063, 966.5208429406516, 966.8894737531308, 967.2539644676392, 967.6758092355542, 968.0649494237732, 968.4785600047, 968.9004316701569, 969.2567434084211, 969.6785984398717, 970.051304937787, 970.4240132052774, 970.8090182503362, 971.1898948766199]",5,R,ITM,1
5,600,trial,0,10,10,10,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[977.2678835916854, 977.8740289014088, 977.984596202421, 978.5129382485524, 978.6235062573946, 979.1068009373085, 979.6924995142516, 979.8030841571001, 980.2658945892409, 980.3764562276126, 980.896607972219, 981.0071929689825, 981.5273408205237, 982.1130270104409, 982.7192147899674, 983.2762257227564, 983.8782737582272, 984.484424376676, 985.0291583511382, 985.6066691039615, 985.7295020380196, 986.2046687054532, 986.8394485720768, 987.4005309433215, 988.0312598985608, 988.5841877136983, 989.1862637084562, 989.7432551759188, 990.3330128042917]","[977.276054781799, 977.8822004454374, 978.0911033902582, 978.5252148529643, 978.738191713646, 979.3115744016093, 979.7047545298469, 979.9382237783473, 980.2781630536072, 980.5361787865457, 980.9088920088465, 981.1628426737997, 981.7526063187281, 982.3587576450069, 982.9198626668134, 983.4891657762754, 984.0994253481728, 984.693317411876, 985.3035384070356, 985.6271646770153, 985.8728390390924, 986.4708074960619, 987.064713008536, 987.6708455773186, 988.2687956307067, 988.8626664595084, 989.3992083628705, 989.9807916158946, 990.5173204244007]","[976.7191118006949, 977.3210897609906, 977.9190872389921, 978.5211136856464, 979.1231836638486, 979.7211620304388, 980.3232242225106, 980.921192325565, 981.5519195112292, 982.1334939163777, 982.7397135482565, 983.300764067149, 983.9028184730903, 984.508995989081, 985.0537062512365, 985.627117960232, 986.2291521930167, 986.8598843334913, 987.4251046792167, 988.0558180621949, 988.6087614495934, 989.2067118568966, 989.7636965999737, 990.3575801697164]",5,R,ITM,1
3,400,trial,0,11,11,11,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[995.8908603922016, 996.3945883561249, 996.6771941050498, 997.0458153618232, 997.4307981102353, 997.8157794429873, 997.9345391690146, 998.2499301902611, 998.364608922127, 998.6513076983242, 999.0322186543656, 999.4254508081119, 999.8226832633939, 1000.2322124962441, 1000.6131673377486, 1001.022700109749, 1001.4117624366625, 1001.78856125402, 1002.1817771276752, 1002.6077035975816, 1002.9804132807321, 1003.3981586509042, 1003.7667926486187, 1004.1886267990828, 1004.540863205826, 1004.9463528525728]","[996.1448032710242, 996.4478585840496, 996.7795841993928, 997.0621680055862, 997.5536473243847, 997.8321773878736, 997.9836923034453, 998.2662938053899, 998.3686800066678, 998.6635697922201, 999.1140862781128, 999.5523558884558, 999.9496159491099, 1000.3100454886983, 1000.7400763111578, 1001.0882324315696, 1001.436397045942, 1001.9073953022028, 1002.329204678615, 1002.7019111765303, 1003.1442433774536, 1003.52102803821, 1003.9511250427795, 1004.2582563951561, 1004.7128871432227, 1005.0814864572645]","[995.8826428392196, 996.284011499407, 996.6853645873333, 997.086749173697, 997.4881196034595, 997.8854653115496, 998.2867961028293, 998.6881403428799, 999.0567846041301, 999.449967917603, 999.8472184225512, 1000.2567844625642, 1000.6377067438862, 1001.0472519029126, 1001.43223925222, 1001.8131254342095, 1002.2063866089879, 1002.6322783952219, 1003.004983477477, 1003.4227444199103, 1003.7913600140433, 1004.209125557372, 1004.5654553453026, 1004.9667928609676]",5,R,ITM,1
7,600,trial,0,12,12,12,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1010.7335288831822, 1011.282318369924, 1011.3928920414066, 1011.9253571975876, 1012.0400599956752, 1012.4864547871786, 1013.0721126638937, 1013.186784671374, 1013.6905820026424, 1013.797040350206, 1014.276262176004, 1014.3868089499447, 1014.8660364383832, 1014.9765941836897, 1015.4435206475796, 1016.0332662428416, 1016.6148728542574, 1017.1637044568873, 1017.7247765645964, 1018.2982003067027, 1018.8757156604214, 1019.4449755922502, 1019.9814983842009, 1020.5385163952906, 1021.1119125320249, 1021.6771176594042, 1022.2095442388473, 1022.7665714517276, 1023.2949205761595, 1023.8436962602153]","[1010.9874292922018, 1011.29458329514, 1011.5731006176879, 1011.9376192914833, 1012.1792558370321, 1012.7526696695177, 1013.0884996374141, 1013.3670013877008, 1013.6987570858212, 1013.9936511183538, 1014.2885391343309, 1014.575222692182, 1014.8742129372222, 1015.1445746419176, 1015.7424885959731, 1016.299511207958, 1016.8687792798324, 1017.4217184202507, 1017.9500463097811, 1018.5193324313219, 1019.1459924255106, 1019.6907409104889, 1020.2763952480537, 1020.8170061124664, 1021.4108960526795, 1021.9146452515045, 1022.5003275483563, 1023.0450593993284, 1023.6307328483045]","[1010.7457969936335, 1011.3437293512702, 1011.9458078234333, 1012.5437692021021, 1013.1458370568143, 1013.7438048059537, 1014.3458825702867, 1014.9438276688644, 1015.4680586380571, 1016.057843163972, 1016.6394126143101, 1017.1882520030706, 1017.7493425143609, 1018.3227765200031, 1018.9002451569384, 1019.4695210149433, 1020.0061181290495, 1020.5630901311857, 1021.140574694297, 1021.7016761769532, 1022.234110896442, 1022.7911097961202, 1023.3194635214475, 1023.8682678726203]",5,R,ITM,1
5,600,trial,0,13,13,13,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1029.475917321203, 1029.995386363725, 1030.101933897875, 1030.6302118853866, 1030.7366861591265, 1031.2445524514455, 1031.3510511453221, 1031.83432919123, 1031.9408246998712, 1032.4200058254414, 1032.5264942557822, 1033.0303011427561, 1033.1367524120194, 1033.595457075947, 1033.7019578933136, 1034.2016310527874, 1034.7832033344457, 1035.332038122311, 1035.9545806690905, 1036.5361472881084, 1036.6590340172506, 1037.109560412764, 1037.6788352090239, 1037.801719460761, 1038.309575135629, 1038.4365283484167, 1038.874815654511, 1039.4358750212791, 1039.5587865244731, 1040.013392144573, 1040.6318335240346, 1040.7546742442232, 1041.225686657085, 1041.348546488685, 1041.7908818748435, 1041.9137378133785, 1042.3356636278343, 1042.8926370456306]","[1029.7701612118333, 1030.003566047799, 1030.3107501335144, 1030.638379890265, 1030.933276754118, 1031.252748415611, 1031.531267507734, 1031.8425297562906, 1032.137391582556, 1032.4240995605437, 1032.6780530568171, 1033.0384574684388, 1033.26780926953, 1033.5995543501997, 1033.861682575737, 1034.4719467485295, 1034.9921027401163, 1035.5777705264522, 1036.167553282792, 1036.5607642016366, 1036.7736915142148, 1037.3675963188591, 1037.7034708800486, 1037.9450649557944, 1038.3341987735428, 1038.522552704141, 1039.1164114998317, 1039.4605290958852, 1039.6693456854396, 1040.2796003025267, 1040.6564479601577, 1040.8243073794467, 1041.2503056941034, 1041.4140865966363, 1041.8114241646808, 1042.0448169675358, 1042.5936733442174, 1043.1465321459248]","[1029.4875607716338, 1030.0854821579048, 1030.687563815303, 1031.2896228221396, 1031.8875820773185, 1032.4896230344887, 1033.0875872444778, 1033.685568442388, 1034.22210822226, 1034.8077738851057, 1035.3566051338205, 1035.9791490962602, 1036.560713237873, 1037.1341302555938, 1037.7034245171803, 1038.3341396697335, 1038.8993433814528, 1039.460474239056, 1040.0338533878694, 1040.6563923954986, 1041.2502529607646, 1041.8113732009172, 1042.360164457234, 1042.9171902544542]",5,R,ITM,1
7,600,trial,0,14,14,14,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1048.229456913854, 1048.8722770220315, 1049.4292822921802, 1049.5439553614056, 1050.0231694010731, 1050.1296390739176, 1050.6170504934107, 1050.7235148575298, 1051.194519838176, 1051.305087493103, 1051.7720461632603, 1051.8784977864384, 1052.40684124823, 1052.5092200172924, 1052.959749598041, 1053.0867435110565, 1053.5167686708758, 1053.6437300237087, 1054.6922584981191, 1055.2737929108696, 1055.8349138588524, 1056.3509442629843, 1056.89159688937, 1057.473190759845, 1058.022000419743, 1058.6117658342466, 1059.1769483110645, 1059.7258089347265, 1060.3033221649548, 1060.8644438207675, 1061.4459683238974, 1062.023456426159]","[1048.7002736117063, 1049.1384972130961, 1049.4416608241195, 1049.6750419477785, 1050.031343068592, 1050.2525236795695, 1050.6252241609295, 1050.8218023688949, 1051.20269881442, 1051.4197740110994, 1051.7801869166817, 1051.9931938601405, 1052.4109321520123, 1052.587076722053, 1052.988423085594, 1053.1153586026303, 1053.54140151058, 1053.660100717138, 1054.9420810982124, 1055.4990421289829, 1056.035598896776, 1056.551628239163, 1057.092257861072, 1057.6124053586982, 1058.2431520096889, 1058.8165531012335, 1059.4390899853727, 1060.000179081003, 1060.5162448766375, 1061.0937421806898, 1061.6711909983837, 1062.2487095373376]","[1048.2415954914056, 1048.8436318476806, 1049.4416226012968, 1050.0436302904545, 1050.6415948543586, 1051.2436729726066, 1051.8416371825958, 1052.4436947737722, 1052.9843279348315, 1053.5413551477118, 1054.7167851633158, 1055.298353905824, 1055.8595070600738, 1056.3755176449645, 1056.916155053004, 1057.497749631309, 1058.0465599990373, 1058.6363250596257, 1059.2015432818612, 1059.7544537551623, 1060.3278382127007, 1060.888926600501, 1061.4705296727666, 1062.0521079709804]",5,R,ITM,1
3,600,trial,0,15,15,15,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1067.532106286345, 1067.9416790507432, 1068.5068678980315, 1069.1294203544317, 1069.7273813791855, 1069.8461520765786, 1070.2802858359314, 1070.8823639541793, 1071.4926090155607, 1072.0537207617526, 1072.6844571492074, 1073.245551907478, 1073.818942735487, 1074.4046335262997, 1074.994395755568, 1075.6333217367176, 1076.2231013078222, 1076.7801787766361, 1077.3821716013629, 1078.000632800066, 1078.5781587712354, 1079.1310260669034, 1079.7084883333682, 1080.3146746972345, 1080.8962402545073]","[1067.6222088049103, 1068.1833134728017, 1068.7813236917443, 1069.3956462081367, 1069.7437658753008, 1069.9936047554854, 1070.5833814952698, 1071.1649495299478, 1071.7629140938518, 1072.3568029723199, 1072.934283288451, 1073.5076677459895, 1074.0523985352165, 1074.6544398463018, 1075.2402116836552, 1075.8585812183667, 1076.460678801941, 1077.0258573856934, 1077.6320221607432, 1078.2422622673141, 1078.8361391126714, 1079.434153578594, 1079.9911719435986, 1080.5317389225481, 1081.1419903544]","[1067.3724184110843, 1067.9744172523665, 1068.5724062364075, 1069.1744680745642, 1069.7724068026714, 1070.3745019088408, 1070.9724547935489, 1071.5745222943463, 1072.078271139256, 1072.7090177902467, 1073.2660138586045, 1073.8434959443107, 1074.4292164639855, 1075.0149051313078, 1075.6578901638875, 1076.2476824759328, 1076.8046732355656, 1077.406731534572, 1078.0251895480399, 1078.6026599545503, 1079.1514915571802, 1079.733167889856, 1080.339226844313, 1080.920805142527]",5,R,ITM,1
2,600,trial,0,16,16,16,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1086.4827652230356, 1086.7038679727075, 1087.080692625862, 1087.670494847528, 1088.2315609386817, 1088.8254837929924, 1089.4275502320445, 1090.0091097727618, 1090.6234659110817, 1091.2132044280431, 1091.7702220852177, 1092.34365750652, 1092.9333797433903, 1093.531336875079, 1094.1415957391462, 1094.7395666735208, 1095.3293621708015, 1095.9068683227295, 1096.5170992275096, 1097.0782141589368, 1097.6475098361834, 1098.2290899039722, 1098.8434255152206, 1099.4618969774594, 1100.0434522711967]","[1086.6055850622377, 1086.744840361319, 1087.3060317383918, 1087.9080192543931, 1088.4937036747351, 1089.0998606636545, 1089.6896246624979, 1090.2916893319748, 1090.8937458614062, 1091.5040210055647, 1092.0323453559447, 1092.5770694207863, 1093.1873180213177, 1093.7566055585187, 1094.3463861913683, 1094.8829280947302, 1095.5177727278035, 1096.1075073517, 1096.7136859294358, 1097.274856071607, 1097.893234100279, 1098.4952916914556, 1099.0891596889371, 1099.7076074388692]","[1086.4950414735322, 1087.092997897391, 1087.6950459328616, 1088.2930076654454, 1088.8950415443153, 1089.4930496397676, 1090.0950729011865, 1090.6930487903714, 1091.2377650690823, 1091.7947844958321, 1092.3640684938828, 1092.9579616193312, 1093.5559194588498, 1094.166178676832, 1094.7600303942224, 1095.3539224579256, 1095.9313964035864, 1096.5416524363334, 1097.1027503798393, 1097.6720672919873, 1098.2536519606715, 1098.8679957119655, 1099.4864247044013, 1100.063954922551]",5,R,ITM,1
7,400,trial,0,17,17,17,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1105.8388005536647, 1105.9452925231558, 1106.1910295281923, 1106.3016753983402, 1106.5555520950531, 1106.9610194451532, 1107.3501185792293, 1107.4565840050936, 1107.7842824213592, 1108.1528290020622, 1108.5173713881645, 1108.9146498523996, 1109.266873164287, 1109.6846394154456, 1110.057375642223, 1110.4341595951496, 1110.8150394066686, 1111.2000210933356, 1111.5522635166342, 1111.9496095786394, 1112.342736619623, 1112.731791868236, 1113.116786295844, 1113.5058903847305, 1113.8990733442881, 1114.2799620036828]","[1105.8470113822611, 1105.9698772304168, 1106.1992092122666, 1106.3056979965224, 1106.776706870234, 1107.0757041935744, 1107.3582837527874, 1107.5016657010685, 1107.8784478844198, 1108.1610327523583, 1108.6361442090476, 1109.0006777472743, 1109.3651727087629, 1109.7829209102554, 1110.2170642253136, 1110.5692864754558, 1110.9460913093687, 1111.29423681233, 1111.6914940416636, 1112.0601227306527, 1112.4574139358288, 1112.8464911271733, 1113.2601572727592, 1113.6328503219033, 1114.0137421665333, 1114.394644274699]","[1105.3719466423552, 1105.7692028099436, 1106.1705590831052, 1106.5719139406067, 1106.9733126835713, 1107.3705854851662, 1107.7719537914386, 1108.173333776907, 1108.5419391075043, 1108.9392214648046, 1109.2914451306071, 1109.70920253389, 1110.0819093857203, 1110.4627973372849, 1110.8396209286943, 1111.2286843173529, 1111.5768319438039, 1111.9741012062486, 1112.367307170283, 1112.7563716206867, 1113.1413564925888, 1113.530510129579, 1113.923643894948, 1114.3004320948548]",5,R,ITM,1
6,600,trial,0,18,18,18,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1127.0052418354458, 1127.4680225387244, 1128.1724500510877, 1128.7745125970744, 1129.3765613403752, 1129.9581619352357, 1130.5561353470155, 1131.1622863193793, 1131.7438561236324, 1132.3295370048243, 1132.8947566427196, 1133.4804035480688, 1134.0579348279637, 1134.6435980134042, 1135.2415625773083, 1135.8395250177223, 1136.4334011552494, 1137.0518375799008, 1137.6334427756565, 1138.22727007291, 1138.8252951562836, 1139.3986555476004, 1140.004805104304, 1140.602755865522]","[1127.2755270944956, 1127.8570830960628, 1128.442740618863, 1129.0530040838255, 1129.6345983082153, 1130.2284624126316, 1130.8223353649234, 1131.448963152845, 1132.0346659767683, 1132.5916546129108, 1133.169165365734, 1133.7507362317322, 1134.3159417130266, 1134.9056975718245, 1135.4995758328416, 1136.1098428369546, 1136.6995965722622, 1137.305790368344, 1137.920173404206, 1138.4976108966189, 1139.111953940083, 1139.730400274355, 1140.3324557420412]","[1127.013421873435, 1127.6154228382075, 1128.2134114683333, 1128.811368246107, 1129.413418405068, 1130.0113765985016, 1130.6134437453836, 1131.2155112461808, 1131.768423135142, 1132.354104724164, 1132.919305958478, 1133.5049712674086, 1134.0824685714608, 1134.6640550097202, 1135.2620195736245, 1135.8640906135718, 1136.4579554258182, 1137.0723200580987, 1137.657980766134, 1138.2477638763887, 1138.8498058953041, 1139.4232268060903, 1140.029373177559, 1140.6273306631624]",5,R,ITM,1
6,600,trial,0,19,19,19,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1146.2466196691107, 1146.7544452612017, 1147.3729018590095, 1147.9750252783806, 1148.548350278195, 1149.1832150844245, 1149.7524782014889, 1150.3955021647212, 1150.5060733587986, 1150.9524908008636, 1151.525996651256, 1152.1402508620486, 1152.7505072487106, 1153.340270893639, 1153.9505244489808, 1154.0733998528422, 1154.5484851198196, 1155.1587400908218, 1155.723932123345, 1156.3833370435425, 1156.9526567870107, 1157.546521599257, 1158.0953641732526, 1158.218198169056, 1158.7219724958477, 1159.3240339800896, 1159.8892415848738]","[1146.4268307227971, 1147.0247690969893, 1147.6513901605251, 1148.24936392622, 1148.859645440849, 1149.4494112092675, 1150.047367279211, 1150.4077731064926, 1150.6576155258274, 1151.2064312022812, 1151.8003137102787, 1152.3941732137996, 1152.9716652091265, 1153.5860344423024, 1153.9751307450583, 1154.1921613484446, 1154.802420566427, 1155.4454381591888, 1156.0597932357637, 1156.6618667531163, 1157.247506580165, 1157.8618828916415, 1158.1239902361922, 1158.4148411434712, 1159.0209553086722, 1159.5984593371102]","[1146.25480253842, 1146.85683712512, 1147.4548254013307, 1148.056879099442, 1148.6548602973523, 1149.2569309833848, 1149.8548615714465, 1150.4569927769483, 1150.9770563967134, 1151.5504482864674, 1152.1648058404473, 1152.7750739063054, 1153.3648329503383, 1153.9750918144055, 1154.5730567322248, 1155.1833063945012, 1155.7485047974951, 1156.407915734248, 1156.9772365394613, 1157.5710804707212, 1158.1198890688743, 1158.7465582648538, 1159.348599575939, 1159.913800456338]",5,R,ITM,1
3,600,trial,0,20,20,20,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1165.488015198527, 1166.0286380960504, 1166.6388909435623, 1167.2368335647348, 1167.8594012394813, 1168.469722038678, 1168.5884039033997, 1169.0143728431092, 1169.1372397530097, 1169.5959447708524, 1169.7147147604155, 1170.2102924152116, 1170.3331763130336, 1170.7836981076518, 1171.3775469937218, 1171.5045104700453, 1171.9714323330397, 1172.0942868559146, 1172.5734906320463, 1172.6963628506724, 1173.1796635471417, 1173.302510991716, 1173.7489563930678, 1173.871815516838, 1174.314158689127, 1174.4370125041717, 1174.8916322808727, 1175.0145706816086, 1175.4895968447768, 1175.6124655242525, 1176.0916597446785, 1176.7100947536699, 1176.8329790054067, 1177.3285605532683, 1177.4514416197699, 1177.9101346045018, 1178.4876358016193, 1178.6105090819904, 1179.0405448592603, 1179.1634149543963]","[1165.6887221791822, 1166.2538805897782, 1166.8723354180108, 1167.4375285122792, 1168.0354909526932, 1168.4901199311848, 1168.6293685058804, 1169.0389246362727, 1169.2518993734643, 1169.6123289130526, 1169.8334889969587, 1170.2349263166611, 1170.4191677546605, 1171.0089551118956, 1171.4062247282552, 1171.5823328450485, 1171.9960520778882, 1172.1843989301856, 1172.5980710923268, 1172.7741731925648, 1173.2042429456772, 1173.318903981792, 1173.7736313486605, 1173.892284546265, 1174.3387101283756, 1174.502581633155, 1174.916237515205, 1175.0636452469034, 1175.5142162357101, 1175.6288340941917, 1176.1162741808018, 1176.7347410421453, 1176.8452602107138, 1177.3531233177976, 1177.504659468271, 1178.0698546860297, 1178.512231480246, 1178.6145840595964, 1179.0651702667492, 1179.1961510325293]","[1165.4961966521762, 1166.0982379632615, 1166.6962520752693, 1167.2982654270675, 1167.8962306988017, 1168.4982907673834, 1169.0962663026532, 1169.6983341573655, 1170.2348721676624, 1170.8082658269914, 1171.4021242687672, 1171.9959996984644, 1172.5939667397738, 1173.2042171098803, 1173.7735800309817, 1174.3346064836526, 1174.916196461062, 1175.514170226757, 1176.1162310031687, 1176.7346900783816, 1177.3490653281128, 1177.9347009081814, 1178.512190426103, 1179.0651306282664]",5,R,ITM,1
5,400,trial,0,21,21,21,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1184.775330848614, 1185.3232543052877, 1185.6017836609465, 1185.9621955047837, 1186.3635616875658, 1186.7690711535543, 1187.1417528774177, 1187.5554979460542, 1187.9567972388966, 1188.329506568132, 1188.7349806426178, 1189.1363372696942, 1189.5336274131253, 1189.9349734227512, 1190.3568422568878, 1190.7459120160167, 1191.1350111500929, 1191.5077116314528, 1191.8886611642317, 1192.2818044853068, 1192.646307940756, 1193.023125161695, 1193.3876402963401, 1193.8095055913266]","[1185.0324837367198, 1185.3806090665244, 1185.6877797034688, 1186.056410869863, 1186.4987236054599, 1186.8837144939175, 1187.2851026194312, 1187.6496078444557, 1188.0715000369842, 1188.4564604887496, 1188.808673183186, 1189.27558726005, 1189.6441929445623, 1190.0209899923448, 1190.4551241056124, 1190.8646929769457, 1191.2374058453313, 1191.5937320941116, 1191.995098276894, 1192.3800902270966, 1192.7609859647919, 1193.10502923869, 1193.4859203754897, 1193.8709158648426]","[1184.7867775222905, 1185.1840227185132, 1185.585408720537, 1185.986769948509, 1186.3840625693451, 1186.7854422008984, 1187.1868048445303, 1187.5881706733976, 1187.9772620213432, 1188.3540544682303, 1188.7595327896963, 1189.156803467801, 1189.5581901776548, 1189.9554813828308, 1190.3814103301424, 1190.7704825666767, 1191.1596032895693, 1191.5322906760732, 1191.9131757963175, 1192.3022742225637, 1192.6667950198494, 1193.0476946506099, 1193.412263580339, 1193.834044643549]",5,R,ITM,1
4,400,trial,0,22,22,22,"['B', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1199.326366634024, 1199.8628529727268, 1200.1864088136167, 1200.514157131901, 1200.8499722353663, 1201.2840458291646, 1201.7100444977361, 1202.078627885602, 1202.4595186684867, 1202.8691123138717, 1203.241792622075, 1203.618610196929, 1204.0241359430083, 1204.417248473476, 1204.8145379090772, 1205.187239098267, 1205.572223262339, 1205.9490634877548, 1206.3503995877597, 1206.7681686702385, 1207.165434747448, 1207.5340524650712, 1207.9190345056534, 1208.3122280826617]","[1199.4983534103428, 1199.9120280498894, 1200.2355633637076, 1200.5591397316687, 1200.936019241652, 1201.3373634817028, 1201.726381569238, 1202.0908998891184, 1202.5004832709676, 1202.893700560283, 1203.2868247699464, 1203.6841244690831, 1204.0772978729353, 1204.45818511667, 1204.8513659527375, 1205.240456238938, 1205.6172769990271, 1206.0268501173405, 1206.4036319467768, 1206.7927431139638, 1207.1900849289887, 1207.5586527445932, 1207.9436404478158, 1208.3408838744635]","[1199.3345604746992, 1199.735935505357, 1200.13318282507, 1200.5345617487933, 1200.9359735866137, 1201.337311456194, 1201.7345651463775, 1202.1359539797213, 1202.4841185940938, 1202.89366233746, 1203.2663578640095, 1203.6431428786811, 1204.04453135811, 1204.4418161928158, 1204.8390868709205, 1205.211797261901, 1205.5967920434239, 1205.9735855520562, 1206.3749619983741, 1206.7927126772715, 1207.190033257395, 1207.5586123982805, 1207.9436057641433, 1208.3367961559165]",5,R,ITM,1
2,400,trial,0,23,23,23,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[1214.209966813388, 1214.5294122851692, 1214.820193825103, 1215.1888306541375, 1215.598404480281, 1215.9465361805562, 1216.3642889829437, 1216.7697478390833, 1217.2080047084855, 1217.576651801056, 1217.9779818845054, 1218.346574120247, 1218.7807227440305, 1219.1493372764187, 1219.5670759222053, 1219.9398372769494, 1220.3165876079486, 1220.6852269143883, 1221.0783886390445, 1221.475641621398, 1221.8729335344042, 1222.2538289181844, 1222.6429195582998, 1223.0402043930058]","[1214.2263413998826, 1214.5744727462425, 1214.902115243934, 1215.2461719666032, 1215.6106842699282, 1216.0202269515494, 1216.3806416267066, 1216.8270831349935, 1217.2326124202232, 1217.617548451852, 1218.018912157229, 1218.3712041286312, 1218.8217007952824, 1219.2107748013918, 1219.6080638830779, 1219.980769673163, 1220.3412133693525, 1220.7507489726731, 1221.1357193340593, 1221.52481174375, 1221.897501961574, 1222.3029763899747, 1222.692065968345, 1223.0647703427703]","[1214.0051951186624, 1214.406592445967, 1214.803827732569, 1215.2051871909657, 1215.6066110618972, 1216.0038909417926, 1216.4052199634973, 1216.8066448961738, 1217.232555793819, 1217.6011774045076, 1218.0025425255446, 1218.3711687371285, 1218.8011885882224, 1219.169839573858, 1219.5916500120154, 1219.960273038364, 1220.341167006484, 1220.7098048972637, 1221.098878549458, 1221.4961393179422, 1221.8934213213277, 1222.2783913287988, 1222.6674844463193, 1223.0606691754524]",5,R,ITM,1
